filename,label,class,num_channels,sample_rate,bit_depth,avg_rms,length_in_seconds,length_in_frames
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03323622,3.1060090702947845,136975
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043262333,3.1070068027210884,137019
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043326776,3.106984126984127,137018
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04222432,3.106984126984127,137018
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.040133834,3.1070068027210884,137019
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.039964426,3.1070068027210884,137019
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.040150363,3.1060090702947845,136975
data\Parsed_Not_Capuchinbird_Clips\crickets-chirping-noise-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.037495006,3.105986394557823,136974
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029448694,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.044858884,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.036980018,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.042808704,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.045446064,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03645419,3.082018140589569,135917
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0458091,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.049788237,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.045785874,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.032289576,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.047789637,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026022164,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.040604424,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.017841231,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016803183,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-22.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.031082014,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-23.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.031882837,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-24.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025551861,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-25.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.040681686,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-26.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03182278,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-27.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.032701917,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-28.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.032561366,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-29.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04077985,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.029239662,3.082018140589569,135917
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-30.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03687523,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-31.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.034602962,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-32.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.046187166,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-33.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04649129,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-34.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.036225066,3.080997732426304,135872
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04469918,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043990765,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04144931,3.082018140589569,135917
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03636362,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04135512,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crickets-sound-effect-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.050690215,3.0819954648526076,135916
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.090625964,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03452436,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04448011,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016201122,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.047568228,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024183031,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06000782,3.0429931972789115,134196
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.015235551,3.0429931972789115,134196
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.061842915,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.009657694,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07055388,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.050395936,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.035509344,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014170398,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014658127,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\crow-cawing-sound-effect-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.050533526,3.0439909297052155,134240
data\Parsed_Not_Capuchinbird_Clips\curlew-sound-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.11147569,3.3639909297052153,148352
data\Parsed_Not_Capuchinbird_Clips\curlew-sound-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.054276,3.3639909297052153,148352
data\Parsed_Not_Capuchinbird_Clips\curlew-sound-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01723717,3.3639909297052153,148352
data\Parsed_Not_Capuchinbird_Clips\curlew-sound-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02161886,3.3629931972789118,148308
data\Parsed_Not_Capuchinbird_Clips\curlew-sound-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.060341682,3.3630158730158732,148309
data\Parsed_Not_Capuchinbird_Clips\dove-bird-call-sound-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.089247055,3.377981859410431,148969
data\Parsed_Not_Capuchinbird_Clips\dove-bird-call-sound-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08991202,3.3780045351473924,148970
data\Parsed_Not_Capuchinbird_Clips\dove-bird-call-sound-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.058820304,3.3770068027210884,148926
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07930628,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08383625,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07766618,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.018354494,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02155401,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021620834,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012801954,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04685166,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08300667,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\dove-bird-sounds-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.011620292,3.01,132741
data\Parsed_Not_Capuchinbird_Clips\dove-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.094962254,3.795986394557823,167403
data\Parsed_Not_Capuchinbird_Clips\dove-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.063138336,3.795011337868481,167360
data\Parsed_Not_Capuchinbird_Clips\dove-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.05150237,3.7949886621315194,167359
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.013296523,3.335986394557823,147117
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03433211,3.335011337868481,147074
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.112006396,3.3349886621315195,147073
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.14943504,3.335011337868481,147074
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06303457,3.335011337868481,147074
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03368921,3.3349886621315195,147073
data\Parsed_Not_Capuchinbird_Clips\flock-of-pigeons-cooing-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024628755,3.335011337868481,147074
data\Parsed_Not_Capuchinbird_Clips\forest-birds-and-insects-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.017246557,3.2229931972789116,142134
data\Parsed_Not_Capuchinbird_Clips\forest-birds-and-insects-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.013009014,3.2229931972789116,142134
data\Parsed_Not_Capuchinbird_Clips\forest-birds-and-insects-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.005003112,3.223015873015873,142135
data\Parsed_Not_Capuchinbird_Clips\forest-birds-and-insects-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.011438907,3.2219954648526077,142090
data\Parsed_Not_Capuchinbird_Clips\forest-birds-and-insects-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0024525947,3.2219954648526077,142090
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.031774115,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06692509,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.1256473,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.010339402,3.1520181405895693,139004
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030116575,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027552575,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.058873486,3.1520181405895693,139004
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016827356,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026048621,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\killdeer-sound-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025163071,3.151995464852608,139003
data\Parsed_Not_Capuchinbird_Clips\magpie-call-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.051334504,3.63,160083
data\Parsed_Not_Capuchinbird_Clips\magpie-call-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03047992,3.63,160083
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01567662,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.015359349,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.016773196,3.011020408163265,132786
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.013871619,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023641352,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0042018415,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.019710923,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0093776975,3.011020408163265,132786
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02574715,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025099846,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0023274997,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.036191,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030503297,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.036369145,3.011020408163265,132786
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.018601,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01595012,3.012018140589569,132830
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.019091392,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.020542713,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02840953,3.012018140589569,132830
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012636274,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01133221,3.0119954648526077,132829
data\Parsed_Not_Capuchinbird_Clips\magpies-and-crows-cawing-sound-effect-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02624278,3.0109977324263038,132785
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02437893,3.035986394557823,133887
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027032016,3.0360090702947846,133888
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025281323,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023743782,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025346935,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025733909,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025583318,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026256194,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025713688,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024576297,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02580345,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025609702,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025689997,3.0360090702947846,133888
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026005212,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02563684,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-22.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025356926,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-23.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025905417,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-24.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02607167,3.034988662131519,133843
